#int double real img int16 real16 img16 error
0 0.0000003761 0.0006132529 0.0000000000 0.0000003362 0.0005798517 0.0000000000 0.0000000011
1 0.0000003763 0.0006133922 0.0000038487 0.0000004117 0.0005798517 -0.0002746666 0.0000000787
2 0.0000003768 0.0006138105 0.0000077030 0.0000002245 0.0004577776 -0.0001220740 0.0000000412
3 0.0000003778 0.0006145090 0.0000115684 0.0000003958 0.0005798517 -0.0002441481 0.0000000666
4 0.0000003791 0.0006154897 0.0000154506 0.0000003763 0.0006103702 -0.0000610370 0.0000000059
5 0.0000003808 0.0006167556 0.0000193552 0.0000003763 0.0006103702 -0.0000610370 0.0000000065
6 0.0000003829 0.0006183105 0.0000232881 0.0000003763 0.0006103702 -0.0000610370 0.0000000072
7 0.0000003853 0.0006201588 0.0000272553 0.0000003735 0.0006103702 -0.0000305185 0.0000000034
8 0.0000003882 0.0006223063 0.0000312629 0.0000003362 0.0005798517 0.0000000000 0.0000000028
9 0.0000003916 0.0006247594 0.0000353172 0.0000003735 0.0006103702 -0.0000305185 0.0000000045
10 0.0000003953 0.0006275257 0.0000394248 0.0000003735 0.0006103702 -0.0000305185 0.0000000052
11 0.0000003996 0.0006306139 0.0000435926 0.0000003735 0.0006103702 -0.0000305185 0.0000000059
12 0.0000004043 0.0006340337 0.0000478278 0.0000003735 0.0006103702 -0.0000305185 0.0000000067
13 0.0000004095 0.0006377961 0.0000521378 0.0000003735 0.0006103702 -0.0000305185 0.0000000076
14 0.0000004152 0.0006419134 0.0000565308 0.0000003735 0.0006103702 -0.0000305185 0.0000000086
15 0.0000004216 0.0006463994 0.0000610150 0.0000003726 0.0006103702 0.0000000000 0.0000000050
16 0.0000004285 0.0006512695 0.0000655995 0.0000004117 0.0006408887 0.0000305185 0.0000000013
17 0.0000004360 0.0006565405 0.0000702938 0.0000004545 0.0006714072 0.0000610370 0.0000000003
18 0.0000004442 0.0006622314 0.0000751082 0.0000004145 0.0006408887 0.0000610370 0.0000000007
19 0.0000004531 0.0006683629 0.0000800536 0.0000004145 0.0006408887 0.0000610370 0.0000000011
20 0.0000004628 0.0006749581 0.0000851418 0.0000004145 0.0006408887 0.0000610370 0.0000000017
21 0.0000004734 0.0006820427 0.0000903857 0.0000004545 0.0006714072 0.0000610370 0.0000000010
22 0.0000004848 0.0006896449 0.0000957991 0.0000004145 0.0006408887 0.0000610370 0.0000000036
23 0.0000004972 0.0006977961 0.0001013971 0.0000004545 0.0006714072 0.0000610370 0.0000000023
24 0.0000005107 0.0007065310 0.0001071961 0.0000004964 0.0007019257 0.0000610370 0.0000000022
25 0.0000005253 0.0007158883 0.0001132142 0.0000005011 0.0007019257 0.0000915555 0.0000000007
26 0.0000005412 0.0007259110 0.0001194712 0.0000005011 0.0007019257 0.0000915555 0.0000000014
27 0.0000005585 0.0007366470 0.0001259889 0.0000005011 0.0007019257 0.0000915555 0.0000000024
28 0.0000005774 0.0007481496 0.0001327913 0.0000005449 0.0007324442 0.0000915555 0.0000000019
29 0.0000005979 0.0007604786 0.0001399053 0.0000005514 0.0007324442 0.0001220740 0.0000000011
30 0.0000006203 0.0007737011 0.0001473606 0.0000005970 0.0007629627 0.0001220740 0.0000000008
31 0.0000006449 0.0007878924 0.0001551905 0.0000006380 0.0007934812 0.0000915555 0.0000000041
32 0.0000006717 0.0008031375 0.0001634323 0.0000006529 0.0007934812 0.0001525925 0.0000000002
33 0.0000007013 0.0008195325 0.0001721280 0.0000006529 0.0007934812 0.0001525925 0.0000000011
34 0.0000007338 0.0008371865 0.0001813251 0.0000007023 0.0008239998 0.0001525925 0.0000000010
35 0.0000007696 0.0008562239 0.0001910774 0.0000007023 0.0008239998 0.0001525925 0.0000000025
36 0.0000008093 0.0008767870 0.0002014466 0.0000007637 0.0008545183 0.0001831111 0.0000000008
37 0.0000008534 0.0008990391 0.0002125030 0.0000008168 0.0008850368 0.0001831111 0.0000000011
38 0.0000009026 0.0009231689 0.0002243278 0.0000008839 0.0009155553 0.0002136296 0.0000000002
39 0.0000009575 0.0009493953 0.0002370150 0.0000008839 0.0009155553 0.0002136296 0.0000000017
40 0.0000010193 0.0009779737 0.0002506740 0.0000009994 0.0009765923 0.0002136296 0.0000000014
41 0.0000010889 0.0010092039 0.0002654332 0.0000010739 0.0010071108 0.0002441481 0.0000000005
42 0.0000011680 0.0010434402 0.0002814440 0.0000011363 0.0010376293 0.0002441481 0.0000000014
43 0.0000012581 0.0010811039 0.0002988864 0.0000012164 0.0010681478 0.0002746666 0.0000000008
44 0.0000013616 0.0011227005 0.0003179760 0.0000013002 0.0010986663 0.0003051851 0.0000000007
45 0.0000014811 0.0011688413 0.0003389735 0.0000013878 0.0011291849 0.0003357036 0.0000000016
46 0.0000016203 0.0012202728 0.0003621972 0.0000015293 0.0011902219 0.0003357036 0.0000000016
47 0.0000017836 0.0012779158 0.0003880392 0.0000016998 0.0012512589 0.0003662221 0.0000000012
48 0.0000019773 0.0013429200 0.0004169892 0.0000018795 0.0013122959 0.0003967406 0.0000000013
49 0.0000022093 0.0014167392 0.0004496661 0.0000021533 0.0014038514 0.0004272591 0.0000000007
50 0.0000024908 0.0015012389 0.0004868638 0.0000024458 0.0014954070 0.0004577776 0.0000000009
51 0.0000028368 0.0015988534 0.0005296182 0.0000026610 0.0015564440 0.0004882962 0.0000000035
52 0.0000032693 0.0017128200 0.0005793068 0.0000032226 0.0017090365 0.0005493332 0.0000000009
53 0.0000038202 0.0018475400 0.0006378018 0.0000037255 0.0018311106 0.0006103702 0.0000000010
54 0.0000045376 0.0020091533 0.0007077150 0.0000045079 0.0020142216 0.0006714072 0.0000000013
55 0.0000054971 0.0022064903 0.0007928026 0.0000054104 0.0021973327 0.0007629627 0.0000000010
56 0.0000068235 0.0024527280 0.0008986691 0.0000066910 0.0024414808 0.0008545183 0.0000000021
57 0.0000087335 0.0027684375 0.0010340640 0.0000083917 0.0027161473 0.0010071108 0.0000000035
58 0.0000116334 0.0031876185 0.0012134476 0.0000114904 0.0031739250 0.0011902219 0.0000000007
59 0.0000163579 0.0037707915 0.0014625597 0.0000162367 0.0037537767 0.0014648885 0.0000000003
60 0.0000248594 0.0046371218 0.0018320816 0.0000247607 0.0046388134 0.0018005921 0.0000000010
61 0.0000426427 0.0060581602 0.0024375039 0.0000421803 0.0060426649 0.0023804437 0.0000000035
62 0.0000907622 0.0088158925 0.0036114050 0.0000905394 0.0088198492 0.0035706656 0.0000000017
63 0.0003182444 0.0164653058 0.0068657173 0.0003148975 0.0163884396 0.0068056276 0.0000000095
64 0.0243528388 0.1436547423 0.0609602646 0.0019494311 0.0312204352 0.0312204352 0.0135259309
65 0.0005171140 -0.0208772848 -0.0090140441 0.0005155315 -0.0208441420 -0.0090029603 0.0000000012
66 0.0001105899 -0.0096284025 -0.0042289257 0.0001109990 -0.0096438490 -0.0042420728 0.0000000004
67 0.0000463153 -0.0062137494 -0.0027757112 0.0000462644 -0.0061952574 -0.0028077029 0.0000000014
68 0.0000251214 -0.0045634040 -0.0020728687 0.0000252627 -0.0045777764 -0.0020752586 0.0000000002
69 0.0000156451 -0.0035909604 -0.0016583507 0.0000157859 -0.0036011841 -0.0016785180 0.0000000005
70 0.0000106207 -0.0029500712 -0.0013848557 0.0000107341 -0.0029602954 -0.0014038514 0.0000000005
71 0.0000076480 -0.0024959886 -0.0011908223 0.0000076792 -0.0025025178 -0.0011902219 0.0000000000
72 0.0000057489 -0.0021575156 -0.0010459701 0.0000058360 -0.0021668142 -0.0010681478 0.0000000006
73 0.0000044649 -0.0018955550 -0.0009336709 0.0000044753 -0.0018921476 -0.0009460738 0.0000000002
74 0.0000035579 -0.0016868513 -0.0008440340 0.0000035476 -0.0016785180 -0.0008545183 0.0000000002
75 0.0000028945 -0.0015167054 -0.0007708074 0.0000030521 -0.0015564440 -0.0007934812 0.0000000021
76 0.0000023955 -0.0013753706 -0.0007098458 0.0000023787 -0.0013733329 -0.0007019257 0.0000000001
77 0.0000020112 -0.0012561292 -0.0006582917 0.0000020164 -0.0012512589 -0.0006714072 0.0000000002
