#int double real img int16 real16 img16 error
0 0.0000001189 0.0003448575 0.0000000000 0.0000001127 0.0003357036 0.0000000000 0.0000000001
1 0.0000001190 0.0003449358 0.0000021643 0.0000001527 0.0003051851 -0.0002441481 0.0000000622
2 0.0000001192 0.0003451710 0.0000043317 0.0000000568 0.0001831111 -0.0001525925 0.0000000509
3 0.0000001195 0.0003455638 0.0000065054 0.0000001686 0.0003051851 -0.0002746666 0.0000000807
4 0.0000001199 0.0003461153 0.0000086885 0.0000000969 0.0003051851 -0.0000610370 0.0000000065
5 0.0000001204 0.0003468272 0.0000108842 0.0000001164 0.0003357036 -0.0000610370 0.0000000053
6 0.0000001211 0.0003477015 0.0000130959 0.0000000969 0.0003051851 -0.0000610370 0.0000000073
7 0.0000001219 0.0003487409 0.0000153268 0.0000001164 0.0003357036 -0.0000610370 0.0000000060
8 0.0000001228 0.0003499485 0.0000175804 0.0000000941 0.0003051851 -0.0000305185 0.0000000043
9 0.0000001238 0.0003513280 0.0000198603 0.0000001164 0.0003357036 -0.0000610370 0.0000000068
10 0.0000001250 0.0003528836 0.0000221702 0.0000001164 0.0003357036 -0.0000610370 0.0000000072
11 0.0000001264 0.0003546202 0.0000245139 0.0000001164 0.0003357036 -0.0000610370 0.0000000077
12 0.0000001278 0.0003565433 0.0000268955 0.0000001136 0.0003357036 -0.0000305185 0.0000000037
13 0.0000001295 0.0003586591 0.0000293193 0.0000001164 0.0003357036 -0.0000610370 0.0000000087
14 0.0000001313 0.0003609744 0.0000317896 0.0000001164 0.0003357036 -0.0000610370 0.0000000093
15 0.0000001333 0.0003634971 0.0000343113 0.0000001164 0.0003357036 -0.0000610370 0.0000000099
16 0.0000001355 0.0003662357 0.0000368893 0.0000001127 0.0003357036 0.0000000000 0.0000000023
17 0.0000001379 0.0003691999 0.0000395291 0.0000001127 0.0003357036 0.0000000000 0.0000000027
18 0.0000001405 0.0003724001 0.0000422364 0.0000001341 0.0003662221 0.0000000000 0.0000000018
19 0.0000001433 0.0003758481 0.0000450174 0.0000001351 0.0003662221 0.0000305185 0.0000000003
20 0.0000001464 0.0003795568 0.0000478788 0.0000001136 0.0003357036 0.0000305185 0.0000000022
21 0.0000001497 0.0003835408 0.0000508276 0.0000001351 0.0003662221 0.0000305185 0.0000000007
